ID,lat,lon,link,cluster
53573418640,50.107719,8.687594,https://live.staticflickr.com/65535/53573418640_4f8885f767_c.jpg,97
53573244909,50.117786,8.695297,https://live.staticflickr.com/65535/53573244909_ceef796a4e_c.jpg,-1
53572058547,50.118552,8.69138,https://live.staticflickr.com/65535/53572058547_ab1ef806b0_c.jpg,-1
53572058472,50.118552,8.69138,https://live.staticflickr.com/65535/53572058472_b818eb510a_c.jpg,-1
53572922401,50.118608,8.691111,https://live.staticflickr.com/65535/53572922401_6ec23e13f0_c.jpg,-1
53572779051,50.122897,8.675927,https://live.staticflickr.com/65535/53572779051_4d7fdca86c_c.jpg,29
53572702756,50.107719,8.687594,https://live.staticflickr.com/65535/53572702756_43bea6f4a6_c.jpg,97
53573143420,50.107719,8.687594,https://live.staticflickr.com/65535/53573143420_d76f2bb000_c.jpg,97
53572342409,50.119005,8.690522,https://live.staticflickr.com/65535/53572342409_f78188aef9_c.jpg,58
53572342254,50.119136,8.690786,https://live.staticflickr.com/65535/53572342254_de8d4fb227_c.jpg,58
53572219883,50.119283,8.6903,https://live.staticflickr.com/65535/53572219883_edc61d737b_c.jpg,58
53572022026,50.119305,8.690247,https://live.staticflickr.com/65535/53572022026_2813a06d95_c.jpg,58
53572240185,50.123281,8.656926,https://live.staticflickr.com/65535/53572240185_39dd40db35_c.jpg,48
53572099625,50.106527,8.662161,https://live.staticflickr.com/65535/53572099625_3c2fec67a2_c.jpg,70
53571511524,50.10953,8.688472,https://live.staticflickr.com/65535/53571511524_9f5b21643c_c.jpg,-1
53571185926,50.107955,8.687369,https://live.staticflickr.com/65535/53571185926_5802edf90c_c.jpg,97
53571007886,50.12793,8.658352,https://live.staticflickr.com/65535/53571007886_ef69597325_c.jpg,49
53570933763,50.096083,8.654075,https://live.staticflickr.com/65535/53570933763_a092cfd2ce_c.jpg,40
53570671821,50.109605,8.687316,https://live.staticflickr.com/65535/53570671821_14f0762ab9_c.jpg,96
53569457005,50.11915,8.690466,https://live.staticflickr.com/65535/53569457005_b1329a814c_c.jpg,58
53569340709,50.11915,8.690466,https://live.staticflickr.com/65535/53569340709_c3578a3026_c.jpg,58
53569456570,50.119183,8.691105,https://live.staticflickr.com/65535/53569456570_1fb36b317f_c.jpg,58
53568166007,50.118888,8.691688,https://live.staticflickr.com/65535/53568166007_d3bca5fa5e_c.jpg,57
53569381440,50.112658,8.637061,https://live.staticflickr.com/65535/53569381440_878816074f_c.jpg,-1
53568942216,50.112591,8.687366,https://live.staticflickr.com/65535/53568942216_f1fe956b85_c.jpg,-1
53568648766,50.109438,8.686233,https://live.staticflickr.com/65535/53568648766_27370b8d28_c.jpg,-1
53568814893,50.111586,8.673834,https://live.staticflickr.com/65535/53568814893_f9c2c66f1c_c.jpg,95
53568061758,50.118847,8.691944,https://live.staticflickr.com/65535/53568061758_cc2d5bd158_c.jpg,57
53567013952,50.118847,8.691944,https://live.staticflickr.com/65535/53567013952_81dd8c7943_c.jpg,57
53567013762,50.109597,8.693855,https://live.staticflickr.com/65535/53567013762_a2b4210139_c.jpg,-1
53568187559,50.118891,8.69198,https://live.staticflickr.com/65535/53568187559_c654a2ffc7_c.jpg,57
53566672872,50.109444,8.685986,https://live.staticflickr.com/65535/53566672872_ae9a31607e_c.jpg,-1
53567848060,50.107938,8.687361,https://live.staticflickr.com/65535/53567848060_a2df2372b5_c.jpg,97
53567602218,50.105016,8.688183,https://live.staticflickr.com/65535/53567602218_52ff895290_c.jpg,75
53567416130,50.105016,8.688183,https://live.staticflickr.com/65535/53567416130_8f3bf603e0_c.jpg,75
53567172308,50.10933,8.684661,https://live.staticflickr.com/65535/53567172308_15e945aefe_c.jpg,-1
53567020803,50.10933,8.684661,https://live.staticflickr.com/65535/53567020803_04c61539f7_c.jpg,-1
53566510571,50.117361,8.680163,https://live.staticflickr.com/65535/53566510571_509a7ec634_c.jpg,-1
53566823864,50.107255,8.682461,https://live.staticflickr.com/65535/53566823864_a5db04613a_c.jpg,109
53566823859,50.10933,8.684661,https://live.staticflickr.com/65535/53566823859_812237db6d_c.jpg,-1
53565737233,50.109075,8.671813,https://live.staticflickr.com/65535/53565737233_582d7a605b_c.jpg,-1
53565865404,50.109075,8.671813,https://live.staticflickr.com/65535/53565865404_0f8d64962f_c.jpg,-1
53565177618,50.176466,8.710775,https://live.staticflickr.com/65535/53565177618_8f7f247da3_c.jpg,-1
53565069728,50.109075,8.671813,https://live.staticflickr.com/65535/53565069728_996dcbd215_c.jpg,-1
53564026087,50.109075,8.671813,https://live.staticflickr.com/65535/53564026087_c3ccca878a_c.jpg,-1
53563526922,50.126055,8.6569,https://live.staticflickr.com/65535/53563526922_1e4f3e6e82_c.jpg,49
53563626876,50.126055,8.6569,https://live.staticflickr.com/65535/53563626876_cfd4a15bd1_c.jpg,49
53561925707,50.115138,8.767291,https://live.staticflickr.com/65535/53561925707_b8d11f329a_c.jpg,-1
53563226900,50.115169,8.76728,https://live.staticflickr.com/65535/53563226900_fe7eba0314_c.jpg,-1
53561925677,50.115141,8.767227,https://live.staticflickr.com/65535/53561925677_d616e22433_c.jpg,-1
53563226885,50.115125,8.767247,https://live.staticflickr.com/65535/53563226885_0b573781dc_c.jpg,-1
53562957160,50.106553,8.66267,https://live.staticflickr.com/65535/53562957160_8f67ec7c4e_c.jpg,70
53562160304,50.117877,8.689052,https://live.staticflickr.com/65535/53562160304_eb049f3706_c.jpg,51
53562279690,50.117422,8.689875,https://live.staticflickr.com/65535/53562279690_56ecfbff57_c.jpg,51
53560937022,50.149738,8.72815,https://live.staticflickr.com/65535/53560937022_65013a4782_c.jpg,20
53560533857,50.12793,8.658352,https://live.staticflickr.com/65535/53560533857_14b1ab55ed_c.jpg,49
53560514533,50.150075,8.723913,https://live.staticflickr.com/65535/53560514533_e2f3e99acf_c.jpg,20
53560758180,50.151566,8.724369,https://live.staticflickr.com/65535/53560758180_cbb271259f_c.jpg,20
53560514203,50.154852,8.707261,https://live.staticflickr.com/65535/53560514203_a13d4748d0_c.jpg,17
53560259875,50.107908,8.726775,https://live.staticflickr.com/65535/53560259875_dca6a4b43c_c.jpg,28
53559815656,50.106366,8.720777,https://live.staticflickr.com/65535/53559815656_e8b0079c9e_c.jpg,-1
53560259445,50.107447,8.71098,https://live.staticflickr.com/65535/53560259445_4c589cd10c_c.jpg,68
53560259435,50.109844,8.685169,https://live.staticflickr.com/65535/53560259435_26f054d0b8_c.jpg,-1
53560145989,50.107683,8.703308,https://live.staticflickr.com/65535/53560145989_fe0d79367b_c.jpg,-1
53559874303,50.125336,8.66273,https://live.staticflickr.com/65535/53559874303_d57fc15521_c.jpg,-1
53559381333,50.123336,8.680475,https://live.staticflickr.com/65535/53559381333_380d391fd7_c.jpg,34
53559103531,50.112286,8.718608,https://live.staticflickr.com/65535/53559103531_614128ab86_c.jpg,36
53559103496,50.112283,8.718605,https://live.staticflickr.com/65535/53559103496_b9e3a769bd_c.jpg,36
53558242717,50.112286,8.718608,https://live.staticflickr.com/65535/53558242717_b8b1c0ac18_c.jpg,36
53559301448,50.112283,8.718605,https://live.staticflickr.com/65535/53559301448_edc1ffb3d0_c.jpg,36
53559545880,50.112277,8.718613,https://live.staticflickr.com/65535/53559545880_7e302f980e_c.jpg,36
53559301418,50.112286,8.718611,https://live.staticflickr.com/65535/53559301418_b48ee0f5e4_c.jpg,36
53559301393,50.11228,8.718602,https://live.staticflickr.com/65535/53559301393_816be464de_c.jpg,36
53559301398,50.112286,8.718602,https://live.staticflickr.com/65535/53559301398_fb9b923761_c.jpg,36
53559435324,50.112286,8.718613,https://live.staticflickr.com/65535/53559435324_fda1b2ded9_c.jpg,36
53559301358,50.112286,8.718602,https://live.staticflickr.com/65535/53559301358_55b9882f9d_c.jpg,36
53559301328,50.112286,8.718605,https://live.staticflickr.com/65535/53559301328_3cf88dd853_c.jpg,36
53559103436,50.112286,8.718613,https://live.staticflickr.com/65535/53559103436_982e5b90d7_c.jpg,36
53559103406,50.11228,8.718605,https://live.staticflickr.com/65535/53559103406_705c91b4cb_c.jpg,36
53559301288,50.11228,8.718605,https://live.staticflickr.com/65535/53559301288_9a772d5d60_c.jpg,36
53558242637,50.11228,8.718605,https://live.staticflickr.com/65535/53558242637_0074e71048_c.jpg,36
53559103386,50.11228,8.718591,https://live.staticflickr.com/65535/53559103386_23b8449301_c.jpg,36
53559103371,50.112283,8.718608,https://live.staticflickr.com/65535/53559103371_f0d9172fbf_c.jpg,36
53559301238,50.11228,8.718602,https://live.staticflickr.com/65535/53559301238_5b0747231f_c.jpg,36
53559545790,50.11228,8.718597,https://live.staticflickr.com/65535/53559545790_79b34c9259_c.jpg,36
53559435254,50.11228,8.718597,https://live.staticflickr.com/65535/53559435254_a5e60253de_c.jpg,36
53559103351,50.112286,8.718608,https://live.staticflickr.com/65535/53559103351_877ea58302_c.jpg,36
53558242562,50.112286,8.718608,https://live.staticflickr.com/65535/53558242562_469283bc57_c.jpg,36
53558242527,50.11228,8.718591,https://live.staticflickr.com/65535/53558242527_dc6213be2a_c.jpg,36
53559301193,50.11228,8.718605,https://live.staticflickr.com/65535/53559301193_ec97e6cf8a_c.jpg,36
53559545765,50.11228,8.718591,https://live.staticflickr.com/65535/53559545765_ec97e6cf8a_c.jpg,36
53558242532,50.112283,8.718605,https://live.staticflickr.com/65535/53558242532_a2dc06a66d_c.jpg,36
53559020831,50.134455,8.681205,https://live.staticflickr.com/65535/53559020831_77acb98532_c.jpg,-1
53558923780,50.117744,8.691425,https://live.staticflickr.com/65535/53558923780_f8eb6455c1_c.jpg,51
53555648897,50.117769,8.695261,https://live.staticflickr.com/65535/53555648897_ef977ae989_c.jpg,-1
53556839479,50.1168,8.693144,https://live.staticflickr.com/65535/53556839479_2789779931_c.jpg,54
53556498596,50.118833,8.68708,https://live.staticflickr.com/65535/53556498596_f49554e9d3_c.jpg,-1
53555648587,50.120227,8.680802,https://live.staticflickr.com/65535/53555648587_cbdd241696_c.jpg,-1
53556839199,50.118886,8.681947,https://live.staticflickr.com/65535/53556839199_f97832b355_c.jpg,84
53556464156,50.110437,8.727521,https://live.staticflickr.com/65535/53556464156_e7f4a9697a_c.jpg,28
53555904623,50.099444,8.687222,https://live.staticflickr.com/65535/53555904623_a640524442_c.jpg,-1
53556043384,50.099444,8.687777,https://live.staticflickr.com/65535/53556043384_75356fb4a4_c.jpg,-1
53555899783,50.106388,8.663333,https://live.staticflickr.com/65535/53555899783_39d45629c7_c.jpg,70
53554242122,50.130505,8.68013,https://live.staticflickr.com/65535/53554242122_73a973f15b_c.jpg,-1
53554726978,50.118886,8.681947,https://live.staticflickr.com/65535/53554726978_1f3edd6681_c.jpg,84
53554525566,50.118669,8.683275,https://live.staticflickr.com/65535/53554525566_567ce370b4_c.jpg,82
53553673557,50.118647,8.684275,https://live.staticflickr.com/65535/53553673557_d9487326e9_c.jpg,-1
53553637782,50.118111,8.695591,https://live.staticflickr.com/65535/53553637782_23d70d93ba_c.jpg,67
53554691513,50.118111,8.695591,https://live.staticflickr.com/65535/53554691513_ec468a5b0b_c.jpg,67
53554489971,50.144883,8.638927,https://live.staticflickr.com/65535/53554489971_02538051bb_c.jpg,6
53553806923,50.113175,8.678812,https://live.staticflickr.com/65535/53553806923_83d51648ff_c.jpg,104
53553617178,50.106966,8.676174,https://live.staticflickr.com/65535/53553617178_7e3ca582e1_c.jpg,93
53553757559,50.106255,8.676872,https://live.staticflickr.com/65535/53553757559_03f3d6a7a9_c.jpg,93
53553418806,50.105883,8.679522,https://live.staticflickr.com/65535/53553418806_581fe68c40_c.jpg,-1
53553418776,50.105566,8.677558,https://live.staticflickr.com/65535/53553418776_3a2703bbf8_c.jpg,93
53553813740,50.112831,8.681366,https://live.staticflickr.com/65535/53553813740_a4040fdaf2_c.jpg,100
53552087757,50.106511,8.705208,https://live.staticflickr.com/65535/53552087757_923ea1bcd3_c.jpg,-1
53552553594,50.079144,8.731463,https://live.staticflickr.com/65535/53552553594_f828957303_c.jpg,27
53552662840,50.087855,8.715794,https://live.staticflickr.com/65535/53552662840_b44be28806_c.jpg,25
53551354912,50.087416,8.714105,https://live.staticflickr.com/65535/53551354912_5f5491dc55_c.jpg,25
53552213646,50.087505,8.714188,https://live.staticflickr.com/65535/53552213646_230627770d_c.jpg,25
53551936671,50.117072,8.693638,https://live.staticflickr.com/65535/53551936671_e9b9e4afb0_c.jpg,54
53552132458,50.11865,8.684261,https://live.staticflickr.com/65535/53552132458_834698e133_c.jpg,-1
53552132293,50.118175,8.680372,https://live.staticflickr.com/65535/53552132293_61e40737a4_c.jpg,83
53552272584,50.117283,8.677736,https://live.staticflickr.com/65535/53552272584_8675ac0d56_c.jpg,80
53551827836,50.125269,8.65464,https://live.staticflickr.com/65535/53551827836_3bcf0ff16b_c.jpg,-1
53551598889,50.165772,8.645366,https://live.staticflickr.com/65535/53551598889_982fbaaaf4_c.jpg,6
53551533174,50.126063,8.656977,https://live.staticflickr.com/65535/53551533174_b1d33b4e76_c.jpg,49
53551640660,50.126125,8.65685,https://live.staticflickr.com/65535/53551640660_3a7430e8c9_c.jpg,49
53550316537,50.127369,8.658541,https://live.staticflickr.com/65535/53550316537_1990bb1ed7_c.jpg,49
53551376743,50.127319,8.658308,https://live.staticflickr.com/65535/53551376743_3df77094f5_c.jpg,49
53550314562,50.126536,8.657083,https://live.staticflickr.com/65535/53550314562_51ed6e799f_c.jpg,49
53551177801,50.126122,8.657525,https://live.staticflickr.com/65535/53551177801_44c533a543_c.jpg,49
53551017361,50.117277,8.675947,https://live.staticflickr.com/65535/53551017361_b51c979e0f_c.jpg,80
53551337544,50.121531,8.651163,https://live.staticflickr.com/65535/53551337544_bd76b78ab3_c.jpg,39
53550997471,50.122251,8.656529,https://live.staticflickr.com/65535/53550997471_a37681eb18_c.jpg,48
53550984301,50.081304,8.636665,https://live.staticflickr.com/65535/53550984301_001eddf606_c.jpg,-1
53550052152,50.123336,8.680475,https://live.staticflickr.com/65535/53550052152_0871f348a2_c.jpg,34
53550928674,50.106469,8.705202,https://live.staticflickr.com/65535/53550928674_f2634de39b_c.jpg,-1
53550492310,50.117516,8.677752,https://live.staticflickr.com/65535/53550492310_d24c8b97ba_c.jpg,80
53549179207,50.118294,8.68083,https://live.staticflickr.com/65535/53549179207_a2b44cc89f_c.jpg,83
53550244668,50.119022,8.68763,https://live.staticflickr.com/65535/53550244668_1870cb4bd5_c.jpg,-1
53550383324,50.108027,8.705449,https://live.staticflickr.com/65535/53550383324_8dbbf3aca4_c.jpg,72
53550491640,50.108058,8.705455,https://live.staticflickr.com/65535/53550491640_f7f9424af4_c.jpg,72
53549237039,50.123336,8.680475,https://live.staticflickr.com/65535/53549237039_a2dfd46b5c_c.jpg,34
53549047655,50.127972,8.672763,https://live.staticflickr.com/65535/53549047655_6f71243fda_c.jpg,29
53547679022,50.108002,8.705805,https://live.staticflickr.com/65535/53547679022_d688a292a4_c.jpg,72
53548883629,50.107966,8.705691,https://live.staticflickr.com/65535/53548883629_d54e0c9400_c.jpg,72
53547678907,50.107797,8.706205,https://live.staticflickr.com/65535/53547678907_8d81543449_c.jpg,72
53548990400,50.107797,8.706205,https://live.staticflickr.com/65535/53548990400_2abcebd6ac_c.jpg,72
53548119791,50.107763,8.710638,https://live.staticflickr.com/65535/53548119791_863e8af046_c.jpg,68
53548306563,50.107763,8.710638,https://live.staticflickr.com/65535/53548306563_5c68c60561_c.jpg,68
53547242797,50.107763,8.710638,https://live.staticflickr.com/65535/53547242797_bc1605c324_c.jpg,68
53547961136,50.106261,8.711152,https://live.staticflickr.com/65535/53547961136_32048d6663_c.jpg,68
53548398030,50.106261,8.711152,https://live.staticflickr.com/65535/53548398030_b177179a93_c.jpg,68
53547960836,50.1059,8.706702,https://live.staticflickr.com/65535/53547960836_26d1d4e5b5_c.jpg,-1
53548065178,50.116625,8.674072,https://live.staticflickr.com/65535/53548065178_6d6dab5ef9_c.jpg,-1
53548207304,50.117211,8.675702,https://live.staticflickr.com/65535/53548207304_4ca7968457_c.jpg,80
53548207194,50.117244,8.675741,https://live.staticflickr.com/65535/53548207194_0831174cf4_c.jpg,80
53547893758,50.114655,8.673983,https://live.staticflickr.com/65535/53547893758_1f52cb929e_c.jpg,85
53547260416,50.106542,8.662354,https://live.staticflickr.com/65535/53547260416_cc4747e934_c.jpg,70
53547698915,50.114317,8.679606,https://live.staticflickr.com/65535/53547698915_13ed26271e_c.jpg,104
53547318820,50.123336,8.680475,https://live.staticflickr.com/65535/53547318820_401cd0e73d_c.jpg,34
53546304764,50.082833,8.73493,https://live.staticflickr.com/65535/53546304764_41c43226f5_c.jpg,27
53546414550,50.0815,8.73428,https://live.staticflickr.com/65535/53546414550_755ccbc755_c.jpg,27
53546414460,50.137138,8.72325,https://live.staticflickr.com/65535/53546414460_11035856de_c.jpg,-1
53555483359,50.099241,8.71312,https://live.staticflickr.com/65535/53555483359_620681541e_c.jpg,-1
53551078699,50.09187,8.687181,https://live.staticflickr.com/65535/53551078699_3390a5a680_c.jpg,-1
53550049226,50.11888,8.681675,https://live.staticflickr.com/65535/53550049226_34b20da23f_c.jpg,84
53550491535,50.108052,8.705661,https://live.staticflickr.com/65535/53550491535_fd2e720031_c.jpg,72
53546414910,50.093719,8.72868,https://live.staticflickr.com/65535/53546414910_2de65f64ce_c.jpg,26
53546414180,50.108997,8.691075,https://live.staticflickr.com/65535/53546414180_501c5d7075_c.jpg,81
53546049874,50.114634,8.687074,https://live.staticflickr.com/65535/53546049874_73c659963f_c.jpg,94
53545382170,50.123336,8.680475,https://live.staticflickr.com/65535/53545382170_65b1f61ab2_c.jpg,34
53544960608,50.1088,8.705544,https://live.staticflickr.com/65535/53544960608_6c59382c40_c.jpg,72
53543147702,50.094368,8.719078,https://live.staticflickr.com/65535/53543147702_ba1ab07493_c.jpg,-1
53543962020,50.107425,8.687591,https://live.staticflickr.com/65535/53543962020_81eef922d9_c.jpg,97
53543622193,50.114125,8.673036,https://live.staticflickr.com/65535/53543622193_a782d2c362_c.jpg,-1
53543213738,50.110423,8.681216,https://live.staticflickr.com/65535/53543213738_5517e192e1_c.jpg,-1
53542055911,50.114744,8.687063,https://live.staticflickr.com/65535/53542055911_20ef4262c9_c.jpg,94
53541772111,50.109694,8.684703,https://live.staticflickr.com/65535/53541772111_86ed6b565b_c.jpg,-1
53541434586,50.119352,8.639787,https://live.staticflickr.com/65535/53541434586_3053479d18_c.jpg,-1
53559789018,50.127033,8.666108,https://live.staticflickr.com/65535/53559789018_eee6451e77_c.jpg,38
53556205229,50.131663,8.661894,https://live.staticflickr.com/65535/53556205229_186a6a04ab_c.jpg,-1
53539432484,50.118129,8.685765,https://live.staticflickr.com/65535/53539432484_6905573167_c.jpg,-1
53536849552,50.093831,8.61523,https://live.staticflickr.com/65535/53536849552_ea6fbb1cb8_c.jpg,-1
53537143179,50.14238,8.711461,https://live.staticflickr.com/65535/53537143179_8e53fe5469_c.jpg,19
53537242170,50.147016,8.718994,https://live.staticflickr.com/65535/53537242170_bbb043a9aa_c.jpg,19
53536818806,50.147016,8.718994,https://live.staticflickr.com/65535/53536818806_1d35a4bbd3_c.jpg,19
53537004248,50.107797,8.710788,https://live.staticflickr.com/65535/53537004248_3aeb7bb841_c.jpg,68
